tmdb_id,title,release_date,budget,runtime,genres,popularity,vote_average,vote_count,production_companies,directors,cast,imdb_id,mpaa_rating,collection_id,lead_actor_1_name,lead_actor_1_id,lead_actor_1_character,lead_actor_2_name,lead_actor_2_id,lead_actor_2_character,opening_weekend_domestic
58595,Snow White and the Huntsman,30/5/12,170000000,127,"['Adventure', 'Fantasy', 'Drama']",6.8907,5.987,8085,"['Universal Pictures', 'Roth Films']",['Rupert Sanders'],"['Kristen Stewart', 'Chris Hemsworth', 'Charlize Theron', 'Sam Claflin', 'Ian McShane']",tt1735898,PG-13,393379,Kristen Stewart,37917,Snow White,Chris Hemsworth,74568,The Huntsman,56217700
75258,Secret of the Wings,17/8/12,0,75,"['Animation', 'Family', 'Fantasy', 'Adventure']",6.9144,7.2,1333,"['DisneyToon Studios', 'Prana Animation Studios']",['Peggy Holmes'],"['Mae Whitman', 'Lucy Hale', 'Timothy Dalton', 'Jeff Bennett', 'Lucy Liu']",tt1217213,G,315595,Mae Whitman,52404,Tinker Bell (voice),Lucy Hale,205307,Periwinkle (voice),627018
64635,Total Recall,2/8/12,125000000,118,"['Action', 'Science Fiction', 'Thriller']",6.4546,6.028,5715,"['Total Recall', 'Original Film', 'Prime Focus', 'Rekall Productions', 'Columbia Pictures']",['Len Wiseman'],"['Colin Farrell', 'Jessica Biel', 'Kate Beckinsale', 'Bill Nighy', 'John Cho']",tt1386703,PG-13,,Colin Farrell,72466,Douglas Quaid / Hauser,Jessica Biel,10860,Melina,25577758
64689,Killing Them Softly,30/7/12,15000000,97,"['Crime', 'Thriller']",8.6221,6.026,2314,"['Plan B Entertainment', 'Chockstone Pictures', '1984 Private Defense Contractors', 'Annapurna Pictures', 'Inferno Entertainment']",['Andrew Dominik'],"['Brad Pitt', 'Scoot McNairy', 'Ben Mendelsohn', 'James Gandolfini', 'Ray Liotta']",tt1764234,R,,Brad Pitt,287,Jackie Cogan,Scoot McNairy,59233,Frankie,6812900
101731,The Magic of Belle Isle,6/7/12,0,109,"['Drama', 'Comedy']",9.4154,6.988,428,"['Castle Rock Entertainment', 'Revelations Entertainment', 'Summer Magic', 'Firebrand Productions', 'Voltage Pictures']",['Rob Reiner'],"['Morgan Freeman', 'Virginia Madsen', 'Madeline Carroll', 'Emma Fuhrmann', 'Nicolette Pierini']",tt1839654,,,Morgan Freeman,192,Monte Wildhorn,Virginia Madsen,12519,Mrs. O'Neil,10367
139567,Fire with Fire,31/8/12,20000000,97,"['Action', 'Crime', 'Drama', 'Thriller']",8.6229,5.68,710,"['Knightsbridge Entertainment', 'Industry Entertainment Partners', 'Grindstone Entertainment Group', 'Cheetah Vision', 'Mandalay Vision', 'Paradox Entertainment', 'Envision Entertainment', 'Voltage Pictures', 'Emmett/Furla Films']",['David Barrett'],"['Josh Duhamel', 'Bruce Willis', 'Rosario Dawson', ""Vincent D'Onofrio"", '50 Cent']",tt1925431,R,,Josh Duhamel,19536,Jeremy Coleman,Bruce Willis,62,Mike Cella,375519
49049,Dredd,7/9/12,50000000,96,"['Action', 'Science Fiction']",7.2671,6.852,5343,"['Rena Film', 'DNA Films', 'Reliance Big Entertainment', 'IM Global', 'Peach Trees']",['Pete Travis'],"['Karl Urban', 'Olivia Thirlby', 'Lena Headey', 'Wood Harris', 'Langley Kirkwood']",tt1343727,R,,Karl Urban,1372,Judge Dredd,Olivia Thirlby,52442,Cassandra Anderson,6278491
82507,Sinister,29/3/12,3000000,110,"['Horror', 'Thriller', 'Mystery']",6.6898,6.869,5850,"['Automatik Entertainment', 'Blumhouse Productions', 'Alliance Films', 'Summit Entertainment']",['Scott Derrickson'],"['Ethan Hawke', 'Juliet Rylance', ""Vincent D'Onofrio"", 'James Ransone', 'Fred Thompson']",tt1922777,R,357173,Ethan Hawke,569,Ellison Oswalt,Juliet Rylance,928906,Tracy Oswalt,18007634
96399,Outlaws - For Greater Glory,1/6/12,12000000,145,"['History', 'Drama', 'Action', 'War']",4.7835,6.73,163,"['Dos Corazones', 'NewLand Films']",['Dean Wright'],"['Eva Longoria', 'Andy Garcia', 'Oscar Isaac', ""Peter O'Toole"", 'Rubén Blades']",tt1566501,R,,Eva Longoria,52605,Tulita,Andy Garcia,1271,Enrique Gorostieta Velarde,1885608
62213,Dark Shadows,9/5/12,150000000,113,"['Comedy', 'Fantasy']",5.6221,6.097,7471,"['Village Roadshow Pictures', 'Infinitum Nihil', 'GK Films', 'The Zanuck Company', 'Warner Bros. Pictures']",['Tim Burton'],"['Johnny Depp', 'Michelle Pfeiffer', 'Eva Green', 'Helena Bonham Carter', 'Chloë Grace Moretz']",tt1077368,PG-13,,Johnny Depp,85,Barnabas Collins,Michelle Pfeiffer,1160,Elizabeth Collins Stoddard,29685274
122857,Universal Soldier: Day of Reckoning,4/10/12,11500000,113,"['Action', 'Science Fiction', 'Thriller']",5.955,5.551,465,"['Signature Pictures', 'Foresight Unlimited', 'Baumgarten Management and Productions (BMP)', 'Magnolia Pictures', 'Sony Pictures']",['John Hyams'],"['Jean-Claude Van Damme', 'Scott Adkins', 'Dolph Lundgren', 'Andrei Arlovski', 'Mariah Bonner']",tt1659343,R,10713,Jean-Claude Van Damme,15111,Luc Deveraux,Scott Adkins,78110,John,3181
59961,Safe House,8/2/12,85000000,115,"['Action', 'Thriller']",6.0829,6.487,3794,"['Universal Pictures', 'Relativity Media', 'Bluegrass Films', 'dentsu']",['Daniel Espinosa'],"['Denzel Washington', 'Ryan Reynolds', 'Vera Farmiga', 'Brendan Gleeson', 'Sam Shepard']",tt1599348,,,Denzel Washington,5292,Tobin Frost,Ryan Reynolds,10859,Matt Weston,40172720
82631,Won't Back Down,28/9/12,0,121,['Drama'],4.7596,6.1,120,"['Gran Via Productions', 'Walden Media']",['Daniel Barnz'],"['Viola Davis', 'Maggie Gyllenhaal', 'Ving Rhames', 'Lance Reddick', 'Rosie Perez']",tt1870529,PG,,Viola Davis,19492,Nona Alberts,Maggie Gyllenhaal,1579,Jamie Fitzpatrick,2603370
57165,Wrath of the Titans,28/3/12,150000000,99,"['Fantasy', 'Adventure', 'Action']",6.8807,5.755,4387,"['Thunder Road', 'Legendary Pictures', 'Cott Productions', 'Furia de Titanes II, A.I.E.', 'Warner Bros. Pictures']",['Jonathan Liebesman'],"['Sam Worthington', 'Liam Neeson', 'Ralph Fiennes', 'Rosamund Pike', 'Bill Nighy']",tt1646987,PG-13,86780,Sam Worthington,65731,Perseus,Liam Neeson,3896,Zeus,33457188
71864,The Odd Life of Timothy Green,15/8/12,25000000,105,"['Fantasy', 'Drama', 'Comedy', 'Family']",5.4456,6.993,1224,['Walt Disney Pictures'],['Peter Hedges'],"['Jennifer Garner', 'Joel Edgerton', 'CJ Adams', 'Odeya Rush', 'Shohreh Aghdashloo']",tt1462769,PG,,Jennifer Garner,9278,Cindy Green,Joel Edgerton,33192,Jim Green,10822903
59967,Looper,26/9/12,30000000,118,"['Action', 'Thriller', 'Science Fiction']",6.873,6.899,10595,"['Endgame Entertainment', 'DMG Entertainment', 'Ram Bergman Productions']",['Rian Johnson'],"['Joseph Gordon-Levitt', 'Bruce Willis', 'Emily Blunt', 'Paul Dano', 'Noah Segan']",tt1276104,R,,Joseph Gordon-Levitt,24045,Joe,Bruce Willis,62,Old Joe,20801552
49526,Premium Rush,24/8/12,35000000,91,"['Crime', 'Action', 'Thriller']",5.3203,6.337,2215,"['Columbia Pictures', 'Pariah']",['David Koepp'],"['Joseph Gordon-Levitt', 'Michael Shannon', 'Dania Ramirez', 'Jamie Chung', 'Wolé Parks']",tt1547234,PG-13,,Joseph Gordon-Levitt,24045,Wilee,Michael Shannon,335,Bobby Monday,6030164
82532,"Jeff, Who Lives at Home",16/3/12,10000000,83,"['Drama', 'Comedy']",6.1506,6.224,670,"['Indian Paintbrush', 'Paramount Vantage', 'Right of Way Films', 'Duplass Brothers Productions', 'Mr. Mudd']","['Mark Duplass', 'Jay Duplass']","['Jason Segel', 'Ed Helms', 'Susan Sarandon', 'Judy Greer', 'Rae Dawn Chong']",tt1588334,R,,Jason Segel,41088,Jeff Thompkins,Ed Helms,27105,Pat Thompkins,855709
81836,To Rome with Love,20/4/12,17000000,111,"['Comedy', 'Romance']",5.9909,5.783,2059,"['Perdido Productions', 'Medusa Film', 'Gravier Productions']",['Woody Allen'],"['Woody Allen', 'Roberto Benigni', 'Penélope Cruz', 'Alec Baldwin', 'Judy Davis']",tt1859650,R,,Woody Allen,1243,Jerry,Roberto Benigni,4818,Leopoldo,361359
61012,Silent Hill: Revelation 3D,10/10/12,20000000,94,"['Thriller', 'Horror', 'Mystery']",6.4177,5.542,1754,"['Konami', 'Davis Films', 'Silent Hill 2 DCP']",['MJ Bassett'],"['Adelaide Clemens', 'Sean Bean', 'Radha Mitchell', 'Carrie-Anne Moss', 'Malcolm McDowell']",tt0938330,R,64748,Adelaide Clemens,205474,Heather Mason / Sharon Da Silva / Alessa,Sean Bean,48,Harry Mason / Christopher Da Silva,8023036
84332,Safety Not Guaranteed,8/6/12,750000,86,"['Comedy', 'Romance', 'Science Fiction']",6.0335,6.775,1549,"['Duplass Brothers Productions', 'Big Beach']",['Colin Trevorrow'],"['Aubrey Plaza', 'Basil Harris', 'Mary Lynn Rajskub', 'Jake Johnson', 'Karan Soni']",tt1862079,,,Aubrey Plaza,119592,Darius Britt,Basil Harris,176048,Restaurant Manager,97762
82990,Paranormal Activity 4,17/10/12,5000000,87,['Horror'],5.1602,5.411,1980,"['Room 101', 'Paramount Pictures', 'Blumhouse Productions', 'Solana Films']","['Henry Joost', 'Ariel Schulman']","['Katie Featherston', 'Kathryn Newton', 'Matt Shively', 'Aiden Lovekamp', 'Brady Allen']",tt2109184,R,41437,Katie Featherston,90596,Katie Featherston,Kathryn Newton,221192,Alex Nelson,29003866
60747,Red Dawn,15/3/12,65000000,93,"['Action', 'Thriller']",6.319,5.701,1691,"['Contrafilm', 'United Artists']",['Dan Bradley'],"['Chris Hemsworth', 'Josh Peck', 'Josh Hutcherson', 'Isabel Lucas', 'Adrianne Palicki']",tt1234719,PG-13,,Chris Hemsworth,74568,Jed Eckert,Josh Peck,15760,Matt Eckert,14276668
139997,And While We Were Here,21/4/12,0,83,"['Drama', 'Romance']",4.6031,5.7,114,[],['Kat Coiro'],"['Kate Bosworth', 'Iddo Goldberg', 'Jamie Blackley', 'Claire Bloom']",tt1972819,R,,Kate Bosworth,7517,Jane,Iddo Goldberg,94958,Leonard,7750
86820,4:44 Last Day on Earth,23/3/12,0,82,"['Drama', 'Science Fiction']",6.1599,4.69,174,"['Funny Balloons', 'Fabula', 'Wild Bunch', 'Bullet Pictures']",['Abel Ferrara'],"['Willem Dafoe', 'Shanyn Leigh', 'Toni Redman', 'Pat Kiernan', 'Francis Kuipers']",tt1707391,,,Willem Dafoe,5293,Cisco,Shanyn Leigh,1012144,Skye,8355
93676,Someday This Pain Will Be Useful to You,24/2/12,8000000,99,"['Drama', 'Comedy']",4.7399,5.508,125,"['BNL – Gruppo BNP Paribas', 'Jean Vigo Italia', 'Four of a Kind Productions', 'The 7th Floor', 'MiC', 'RAI Cinema']",['Roberto Faenza'],"['Toby Regbo', 'Marcia Gay Harden', 'Peter Gallagher', 'Lucy Liu', 'Stephen Lang']",tt1703125,,,Toby Regbo,116606,James Sveck,Marcia Gay Harden,4726,Marjorie Dunfour,294072
87826,Here Comes the Boom,10/10/12,42000000,105,"['Comedy', 'Action', 'Drama']",5.8538,6.218,1536,"['Broken Road Productions', 'Columbia Pictures', 'Hey Eddie', 'Happy Madison Productions']",['Frank Coraci'],"['Kevin James', 'Salma Hayek Pinault', 'Henry Winkler', 'Greg Germann', 'Joe Rogan']",tt1648179,PG,,Kevin James,32895,Scott Voss,Salma Hayek Pinault,3136,Bella Flores,11816596
84165,2 Days in New York,28/3/12,8000000,91,"['Comedy', 'Drama', 'Romance']",6.0178,5.6,299,"['Tempête Sous Un Crâne Productions', 'Senator Film', 'Alvy Productions', 'Protozoa Pictures']",['Julie Delpy'],"['Julie Delpy', 'Chris Rock', 'Albert Delpy', 'Kate Burton', 'Dylan Baker']",tt1602472,,138908,Julie Delpy,1146,Marion,Chris Rock,2632,Mingus,23942
82687,The Guilt Trip,19/12/12,40000000,95,['Comedy'],8.4732,5.608,747,"['Paramount Pictures', 'Skydance Media', 'Michaels-Goldwyn']",['Anne Fletcher'],"['Seth Rogen', 'Barbra Streisand', 'Yvonne Strahovski', 'Colin Hanks', 'Brett Cullen']",tt1694020,PG-13,,Seth Rogen,19274,Andy Brewster,Barbra Streisand,10400,Joyce Brewster,5290629
87428,That's My Boy,14/6/12,70000000,116,['Comedy'],8.3035,5.813,2096,"['Relativity Media', 'Columbia Pictures', 'Happy Madison Productions']",['Sean Anders'],"['Adam Sandler', 'Andy Samberg', 'Leighton Meester', 'Vanilla Ice', 'Tony Orlando']",tt1232200,R,,Adam Sandler,19292,Donny Berger,Andy Samberg,62861,Todd Peterson,13453714
83589,Shut Up and Play the Hits,22/1/12,0,108,"['Music', 'Documentary']",5.2688,7,50,"['Killer Films', 'Pulse Films', 'Oscilloscope']","['Will Lovelace', 'Dylan Southern']","['James Murphy', 'Nancy Whang', 'Pat Mahoney', 'Gavilán Rayna Russom', 'Al Doyle']",tt2124908,NR,,James Murphy,613035,Self,Nancy Whang,929830,Self,510334
84174,Bachelorette,23/1/12,3000000,87,"['Comedy', 'Romance']",6.1267,5.411,1230,"['Gary Sanchez Productions', 'BCDF Pictures']",['Leslye Headland'],"['Kirsten Dunst', 'Rebel Wilson', 'Lizzy Caplan', 'Isla Fisher', 'James Marsden']",tt1920849,,,Kirsten Dunst,205,Regan Crawford,Rebel Wilson,221581,Becky Archer,181494
44833,Battleship,11/4/12,209000000,131,"['Thriller', 'Action', 'Adventure', 'Science Fiction']",5.9731,5.881,5764,"['Bluegrass Films', 'Film 44', 'dentsu', 'Universal Pictures', 'Hasbro Studios']",['Peter Berg'],"['Taylor Kitsch', 'Alexander Skarsgård', 'Rihanna', 'Brooklyn Decker', 'Tadanobu Asano']",tt1440129,PG-13,,Taylor Kitsch,60900,Lieutenant Alex Hopper,Alexander Skarsgård,28846,Commander Stone Hopper,25534825
72387,Safe,16/4/12,30000000,94,"['Action', 'Crime', 'Thriller']",5.4132,6.497,2586,"['IM Global', 'Automatik Entertainment', 'Lawrence Bender Productions', 'Trigger Street Productions', 'Reliance Entertainment', 'Lionsgate']",['Boaz Yakin'],"['Jason Statham', 'Chris Sarandon', 'James Hong', 'Catherine Chan', 'Robert John Burke']",tt1656190,R,,Jason Statham,976,Luke Wright,Chris Sarandon,14541,Mayor Tremello,7892539
87504,Hyde Park on Hudson,7/12/12,0,94,"['Comedy', 'Drama', 'History']",3.844,5.235,206,"['Free Range Films', 'Daybreak Pictures', 'Film4 Productions', 'Focus Features']",['Roger Michell'],"['Bill Murray', 'Laura Linney', 'Samuel West', 'Olivia Colman', 'Olivia Williams']",tt1477855,R,,Bill Murray,1532,Franklin D. Roosevelt,Laura Linney,350,Daisy,81362
83542,Cloud Atlas,26/10/12,102000000,172,"['Drama', 'Science Fiction']",6.5812,6.889,7329,"['Cloud Atlas Productions', 'Anarchos Productions', 'X Filme Creative Pool', 'A Company', 'Dreams of Dragon Pictures', 'Media Asia Film Production', 'Ascension Pictures', 'ARD Degeto']","['Lilly Wachowski', 'Lana Wachowski', 'Tom Tykwer']","['Tom Hanks', 'Halle Berry', 'Jim Broadbent', 'Hugo Weaving', 'Jim Sturgess']",tt1371111,,,Tom Hanks,31,Dr. Henry Goose / Hotel Manager / Isaac Sachs / Dermot Hoggins / Cavendish Look-a-Like Actor / Zachry,Halle Berry,4587,Native Woman / Jocasta Ayrs / Luisa Rey / Indian Party Guest / Ovid / Meronym,9612247
87827,Life of Pi,20/11/12,120000000,127,"['Adventure', 'Drama']",5.6426,7.405,13506,"['Fox 2000 Pictures', 'Dune Entertainment', 'Ingenious Media', 'Haishang Films', 'Netter Productions', 'India Take One', 'Big Screen Productions']",['Ang Lee'],"['Suraj Sharma', 'Irrfan Khan', 'Ayush Tandon', 'Gautam Belur', 'Adil Hussain']",tt0454876,,,Suraj Sharma,933160,Pi Patel,Irrfan Khan,76793,Adult Pi Patel,22451514
82650,Diary of a Wimpy Kid: Dog Days,2/8/12,22000000,94,"['Comedy', 'Family']",5.2482,6.34,1028,"['Color Force', 'Dune Entertainment', 'Fox 2000 Pictures']",['David Bowers'],"['Zachary Gordon', 'Robert Capron', 'Devon Bostick', 'Peyton List', 'Steve Zahn']",tt2023453,PG,86110,Zachary Gordon,89819,Greg Heffley,Robert Capron,111922,Rowley Jefferson,14623599
82695,Les Misérables,18/12/12,61000000,158,"['History', 'Drama']",9.1788,7.314,5460,"['Universal Pictures', 'Working Title Films', 'Cameron Mackintosh Ltd.', 'Relativity Media', 'Working Title Films']",['Tom Hooper'],"['Hugh Jackman', 'Russell Crowe', 'Anne Hathaway', 'Amanda Seyfried', 'Sacha Baron Cohen']",tt1707386,PG-13,,Hugh Jackman,6968,Jean Valjean,Russell Crowe,934,Javert,27281735
113594,A Turtle's Tale 2: Sammy's Escape from Paradise,1/8/12,0,92,"['Adventure', 'Animation', 'Family']",4.607,5.8,215,"['nWave Pictures', 'uFilm', 'StudioCanal', 'Around the World in 50 Years', 'Paradis Films', 'Eagle Pictures', 'Anton Capital Entertainment', 'Canal+', 'Illuminata Pictures']","['Ben Stassen', 'Vincent Kesteloot']","['Kaitlyn Maher', 'Carter Hastings', 'Alan Shearman', 'Khary Payton', 'Carlos Alazraqui']",tt2288005,NR,166844,Kaitlyn Maher,141775,Ella (voice),Carter Hastings,1141501,Ricky (voice),754324
71552,American Reunion,4/4/12,50000000,114,['Comedy'],5.5495,6.302,4577,"['Universal Pictures', 'Practical Pictures', 'Relativity Media', 'Zide Pictures']","['Jon Hurwitz', 'Hayden Schlossberg']","['Jason Biggs', 'Alyson Hannigan', 'Seann William Scott', 'Chris Klein', 'Thomas Ian Nicholas']",tt1605630,R,2806,Jason Biggs,21593,Jim Levenstein,Alyson Hannigan,21595,Michelle Levenstein,21514080
77948,The Cold Light of Day,4/4/12,20000000,93,"['Action', 'Thriller', 'Mystery']",4.7878,5.373,964,"['Film Rites', 'Galavis Film', 'Picture Machine', 'Intrepid Pictures', 'Fria Luz Del Dia, A.I.E.', 'Summit Entertainment', 'Calle Cruzada']",['Mabrouk El Mechri'],"['Henry Cavill', 'Bruce Willis', 'Sigourney Weaver', 'Verónica Echegui', 'Joseph Mawle']",tt1366365,PG-13,,Henry Cavill,73968,Will Shaw,Bruce Willis,62,Martin,1831588
124067,The Central Park Five,24/5/12,0,119,['Documentary'],4.8843,7,118,"['WETA', 'Florentine Films']","['Sarah Burns', 'Ken Burns', 'David McMahon']","['Antron McCray', 'Kevin Richardson', 'Yusef Salaam', 'Raymond Santana', 'Kharey Wise']",tt2380247,NR,,Antron McCray,1691112,Self (voice),Kevin Richardson,1691113,Self,30570
84309,Marina Abramović: The Artist Is Present,13/6/12,0,106,['Documentary'],3.7075,7.3,137,"['Show of Force', 'Dakota Group', 'AVRO Television', 'HBO Documentary Films']",['Matthew Akers'],"['Marina Abramović', 'Ulay', 'Klaus Biesenbach', 'David Balliano', 'Chrissie Iles']",tt2073029,,,Marina Abramović,1060565,Self,Ulay,1060566,Self,11041
114150,Pitch Perfect,28/9/12,17000000,112,"['Comedy', 'Music', 'Romance']",4.8217,7.274,6748,"['Brownstone Productions', 'Gold Circle Films', 'Universal Pictures']",['Jason Moore'],"['Anna Kendrick', 'Anna Camp', 'Brittany Snow', 'Skylar Astin', 'Rebel Wilson']",tt1981677,PG-13,306031,Anna Kendrick,84223,Beca Mitchell,Anna Camp,221098,Aubrey Posen,5149433
72890,Girl Most Likely,7/9/12,0,103,['Comedy'],4.1916,5.6,265,"['Maven Screen Media', 'Anonymous Content', 'Ambush Entertainment', 'Foggy Bottom Pictures', '10th Hole Productions', 'Minerva Productions', 'Gambit Films', 'Voltage Pictures']","['Robert Pulcini', 'Shari Springer Berman']","['Kristen Wiig', 'Annette Bening', 'Matt Dillon', 'Darren Criss', 'Christopher Fitzgerald']",tt1698648,PG-13,,Kristen Wiig,41091,Imogene,Annette Bening,516,Zelda,694447
121791,The Attack,1/9/12,0,102,['Drama'],5.8473,6.803,89,"['Fresco Films', '3B Productions', 'SCOPE Pictures', 'Douri Films', 'Ciné+', 'Random House Films', 'Canal+']",['Ziad Doueiri'],"['Ali Suliman', 'Evgenia Dodena', 'Reymonde Amsallem', 'Dvir Benedek', 'Uri Gavriel']",tt0787442,,,Ali Suliman,762,Amin Jaafari,Evgenia Dodena,1074966,Kim,27379
57214,Project X,1/3/12,12000000,88,['Comedy'],5.2604,6.888,6626,"['Silver Pictures', 'Green Hat Films']",['Nima Nourizadeh'],"['Thomas Mann', 'Oliver Cooper', 'Jonathan Daniel Brown', 'Dax Flame', 'Kirby Bliss Blanton']",tt1636826,R,,Thomas Mann,1142720,Thomas Kub,Oliver Cooper,225694,Costa,21051363
77866,Contraband,12/1/12,25000000,109,"['Thriller', 'Action', 'Drama', 'Crime']",5.2968,6.335,2145,"['Universal Pictures', 'Relativity Media', 'Working Title Films', 'BlueEyes Productions', 'Leverage Entertainment', 'Closest to the Hole Productions', 'Farraday Films']",['Baltasar Kormákur'],"['Mark Wahlberg', 'Kate Beckinsale', 'Ben Foster', 'Giovanni Ribisi', 'Lukas Haas']",tt1524137,R,,Mark Wahlberg,13240,Chris Farraday,Kate Beckinsale,3967,Kate Farraday,24349815
75174,The Grey,26/1/12,25000000,117,"['Action', 'Adventure', 'Drama', 'Thriller']",5.2736,6.571,4000,"['Open Road Films', 'Scott Free Productions', '1984 Private Defense Contractors', 'Inferno Distribution', 'Chambara Pictures', 'LD Entertainment']",['Joe Carnahan'],"['Liam Neeson', 'Dermot Mulroney', 'Frank Grillo', 'Dallas Roberts', 'Nonso Anozie']",tt1601913,,,Liam Neeson,3896,John Ottway,Dermot Mulroney,20212,Jerome Talget,19665101
77877,The Lucky One,19/4/12,25000000,101,"['Drama', 'Romance']",4.8349,7.167,3769,"['Di Novi Pictures', 'Langley Park Production', 'Village Roadshow Pictures', 'Warner Bros. Pictures']",['Scott Hicks'],"['Zac Efron', 'Taylor Schilling', 'Blythe Danner', 'Jay R. Ferguson', 'Riley Thomas Stewart']",tt1327194,PG-13,,Zac Efron,29222,Logan Thibault,Taylor Schilling,221809,Beth Clayton,22518358
89492,This Is 40,20/12/12,35000000,134,['Comedy'],5.5826,5.892,2271,"['Apatow Productions', 'Forty Productions', 'Universal Pictures']",['Judd Apatow'],"['Paul Rudd', 'Leslie Mann', 'John Lithgow', 'Megan Fox', 'Maude Apatow']",tt1758830,R,779062,Paul Rudd,22226,Pete,Leslie Mann,41087,Debbie,11579175
128216,Stories We Tell,12/10/12,0,109,['Documentary'],5.6729,7.1,225,['ONF | NFB'],['Sarah Polley'],"['Michael Polley', 'Harry Gulkin', 'Susy Buchan', 'John Buchan', 'Mark Polley']",tt2366450,,,Michael Polley,1239390,Storyteller,Harry Gulkin,1271545,Storyteller,27053
70436,The Raven,9/3/12,26000000,111,"['Crime', 'Thriller', 'Mystery']",5.1748,6.304,1396,"['Relativity Media', 'Intrepid Pictures', 'FilmNation Entertainment', 'Galavis Film', 'Pioneer Pictures', 'Endgame Entertainment']",['James McTeigue'],"['John Cusack', 'Luke Evans', 'Alice Eve', 'Brendan Gleeson', 'Kevin McNally']",tt1486192,R,,John Cusack,3036,Edgar Allan Poe,Luke Evans,114019,Detective Fields,7289642
94352,Cirque du Soleil: Worlds Away,9/11/12,0,91,"['Fantasy', 'Family', 'Music', 'Drama', 'Romance']",3.7631,7,171,['Reel FX Creative Studios'],['Andrew Adamson'],"['Erica Linz', 'Igor Zaripov', 'Matt Gillanders', 'Jason Berrent', 'Dallas Barnett']",tt1792647,PG,,Erica Linz,1067237,Mia,Igor Zaripov,1067238,The Aerialist,2162993
77930,Magic Mike,28/6/12,7000000,110,"['Drama', 'Comedy']",5.993,6.172,3035,"['Iron Horse Entertainment', 'Extension 765', 'FilmNation Entertainment', 'Warner Bros. Pictures']",['Steven Soderbergh'],"['Channing Tatum', 'Matthew McConaughey', 'Alex Pettyfer', 'Cody H. Carolin', 'Olivia Munn']",tt1915581,,328247,Channing Tatum,38673,Mike Lane,Matthew McConaughey,10297,Dallas,39127170
84327,The Queen of Versailles,6/7/12,0,100,['Documentary'],5.4984,6.901,213,"['Magnolia Pictures', 'Evergreen Pictures', 'Impact Partners', 'Candescent Films', 'Plus Pictures', 'BBC Storyville', 'VPRO']",['Lauren Greenfield'],"['Jacqueline Siegel', 'David Siegel', 'Virginia Nebab', 'Katie Stam', 'Lorraine Barrett']",tt2125666,,,Jacqueline Siegel,1081078,Self (as Jackie Siegel),David Siegel,1081079,Self,51326
